#Clock	Robots	Obstacles	Score
7875	25	0	25
7876	25	0	25
7877	25	0	25
7878	25	0	25
7879	25	0	25
7880	25	0	25
7881	25	0	25
7882	25	0	25
7883	25	0	25
7884	25	0	25
7885	25	0	25
7886	25	0	25
7887	25	0	25
7888	25	0	25
7889	25	0	25
7890	25	0	25
7891	25	0	25
7892	25	0	25
7893	25	0	25
7894	25	0	25
7895	25	0	25
7896	25	0	25
7897	25	0	25
7898	25	0	25
7899	25	0	25
7900	25	0	25
7901	25	0	25
7902	25	0	25
7903	25	0	25
7904	25	0	25
7905	25	0	25
7906	25	0	25
7907	25	0	25
7908	25	0	25
7909	25	0	25
7910	25	0	25
7911	25	0	25
7912	25	0	25
7913	25	0	25
7914	25	0	25
7915	25	0	25
7916	25	0	25
7917	25	0	25
7918	25	0	25
7919	25	0	25
7920	25	0	25
7921	25	0	25
7922	25	0	25
7923	25	0	25
7924	25	0	25
7925	25	0	25
7926	25	0	25
7927	25	0	25
7928	25	0	25
7929	25	0	25
7930	25	0	25
7931	25	0	25
7932	25	0	25
7933	25	0	25
7934	25	0	25
7935	25	0	25
7936	25	0	25
7937	25	0	25
7938	25	0	25
7939	25	0	25
7940	25	0	25
7941	25	0	25
7942	25	0	25
7943	25	0	25
7944	25	0	25
7945	25	0	25
7946	25	0	25
7947	25	0	25
7948	25	0	25
7949	25	0	25
7950	25	0	25
7951	25	0	25
7952	25	0	25
7953	25	0	25
7954	25	0	25
7955	25	0	25
7956	25	0	25
7957	25	0	25
7958	25	0	25
7959	25	0	25
7960	25	0	25
7961	25	0	25
7962	25	0	25
7963	25	0	25
7964	25	0	25
7965	25	0	25
7966	25	0	25
7967	25	0	25
7968	25	0	25
7969	25	0	25
7970	25	0	25
7971	25	0	25
7972	25	0	25
7973	25	0	25
7974	25	0	25
7975	25	0	25
7976	25	0	25
7977	25	0	25
7978	25	0	25
7979	25	0	25
7980	25	0	25
7981	25	0	25
7982	25	0	25
7983	25	0	25
7984	25	0	25
7985	25	0	25
7986	25	0	25
7987	25	0	25
7988	25	0	25
7989	25	0	25
7990	25	0	25
7991	25	0	25
7992	25	0	25
7993	25	0	25
7994	25	0	25
7995	25	0	25
7996	25	0	25
7997	25	0	25
7998	25	0	25
7999	25	0	25
8000	25	0	25
8001	25	0	25
8002	25	0	25
8003	25	0	25
8004	25	0	25
8005	25	0	25
8006	25	0	25
8007	25	0	25
8008	25	0	25
8009	25	0	25
8010	25	0	25
8011	25	0	25
8012	25	0	25
8013	25	0	25
8014	25	0	25
8015	25	0	25
8016	25	0	25
8017	25	0	25
8018	25	0	25
8019	25	0	25
8020	25	0	25
8021	25	0	25
8022	25	0	25
8023	25	0	25
8024	25	0	25
8025	25	0	25
8026	25	0	25
8027	25	0	25
8028	25	0	25
8029	25	0	25
8030	25	0	25
8031	25	0	25
8032	25	0	25
8033	25	0	25
8034	25	0	25
8035	25	0	25
8036	25	0	25
8037	25	0	25
8038	25	0	25
8039	25	0	25
8040	25	0	25
8041	25	0	25
8042	25	0	25
8043	25	0	25
8044	25	0	25
8045	25	0	25
8046	25	0	25
8047	25	0	25
8048	25	0	25
8049	25	0	25
8050	25	0	25
8051	25	0	25
8052	25	0	25
8053	25	0	25
8054	25	0	25
8055	25	0	25
8056	25	0	25
8057	25	0	25
8058	25	0	25
8059	25	0	25
8060	25	0	25
8061	25	0	25
8062	25	0	25
8063	25	0	25
8064	25	0	25
8065	25	0	25
8066	25	0	25
8067	25	0	25
8068	25	0	25
8069	25	0	25
8070	25	0	25
8071	25	0	25
8072	25	0	25
8073	25	0	25
8074	25	0	25
8075	25	0	25
8076	25	0	25
8077	25	0	25
8078	25	0	25
8079	25	0	25
8080	25	0	25
8081	25	0	25
8082	25	0	25
8083	25	0	25
8084	25	0	25
8085	25	0	25
8086	25	0	25
8087	25	0	25
8088	25	0	25
8089	25	0	25
8090	25	0	25
8091	25	0	25
8092	25	0	25
8093	25	0	25
8094	25	0	25
8095	25	0	25
8096	25	0	25
8097	25	0	25
8098	25	0	25
8099	25	0	25
8100	25	0	25
8101	25	0	25
8102	25	0	25
8103	25	0	25
8104	25	0	25
8105	25	0	25
8106	25	0	25
8107	25	0	25
8108	25	0	25
8109	25	0	25
8110	25	0	25
8111	25	0	25
8112	25	0	25
8113	25	0	25
8114	25	0	25
8115	25	0	25
8116	25	0	25
8117	25	0	25
8118	25	0	25
8119	25	0	25
8120	25	0	25
8121	25	0	25
8122	25	0	25
8123	25	0	25
8124	25	0	25
8125	25	0	25
8126	25	0	25
8127	25	0	25
8128	25	0	25
8129	25	0	25
8130	25	0	25
8131	25	0	25
8132	25	0	25
8133	25	0	25
8134	25	0	25
8135	25	0	25
8136	25	0	25
8137	25	0	25
8138	25	0	25
8139	25	0	25
8140	25	0	25
8141	25	0	25
8142	25	0	25
8143	25	0	25
8144	25	0	25
8145	25	0	25
8146	25	0	25
8147	25	0	25
8148	25	0	25
8149	25	0	25
8150	25	0	25
8151	25	0	25
8152	25	0	25
8153	25	0	25
8154	25	0	25
8155	25	0	25
8156	25	0	25
8157	25	0	25
8158	25	0	25
8159	25	0	25
8160	25	0	25
8161	25	0	25
8162	25	0	25
8163	25	0	25
8164	25	0	25
8165	25	0	25
8166	25	0	25
8167	25	0	25
8168	25	0	25
8169	25	0	25
8170	25	0	25
8171	25	0	25
8172	25	0	25
8173	25	0	25
8174	25	0	25
8175	25	0	25
8176	25	0	25
8177	25	0	25
8178	25	0	25
8179	25	0	25
8180	25	0	25
8181	25	0	25
8182	25	0	25
8183	25	0	25
8184	25	0	25
8185	25	0	25
8186	25	0	25
8187	25	0	25
8188	25	0	25
8189	25	0	25
8190	25	0	25
8191	25	0	25
8192	25	0	25
8193	25	0	25
8194	25	0	25
8195	25	0	25
8196	25	0	25
8197	25	0	25
8198	25	0	25
8199	25	0	25
8200	25	0	25
8201	25	0	25
8202	25	0	25
8203	25	0	25
8204	25	0	25
8205	25	0	25
8206	25	0	25
8207	25	0	25
8208	25	0	25
8209	25	0	25
8210	25	0	25
8211	25	0	25
8212	25	0	25
8213	25	0	25
8214	25	0	25
8215	25	0	25
8216	25	0	25
8217	25	0	25
8218	25	0	25
8219	25	0	25
8220	25	0	25
8221	25	0	25
8222	25	0	25
8223	25	0	25
8224	25	0	25
8225	25	0	25
8226	25	0	25
8227	25	0	25
8228	25	0	25
8229	25	0	25
8230	25	0	25
8231	25	0	25
8232	25	0	25
8233	25	0	25
8234	25	0	25
8235	25	0	25
8236	25	0	25
8237	25	0	25
8238	25	0	25
8239	25	0	25
8240	25	0	25
8241	25	0	25
8242	25	0	25
8243	25	0	25
8244	25	0	25
8245	25	0	25
8246	25	0	25
8247	25	0	25
8248	25	0	25
8249	25	0	25
8250	25	0	25
8251	25	0	25
8252	25	0	25
8253	25	0	25
8254	25	0	25
8255	25	0	25
8256	25	0	25
8257	25	0	25
8258	25	0	25
8259	25	0	25
8260	25	0	25
8261	25	0	25
8262	25	0	25
8263	25	0	25
8264	25	0	25
8265	25	0	25
8266	25	0	25
8267	25	0	25
8268	25	0	25
8269	25	0	25
8270	25	0	25
8271	25	0	25
8272	25	0	25
8273	25	0	25
8274	25	0	25
8275	25	0	25
8276	25	0	25
8277	25	0	25
8278	25	0	25
8279	25	0	25
8280	25	0	25
8281	25	0	25
8282	25	0	25
8283	25	0	25
8284	25	0	25
8285	25	0	25
8286	25	0	25
8287	25	0	25
8288	25	0	25
8289	25	0	25
8290	25	0	25
8291	25	0	25
8292	25	0	25
8293	25	0	25
8294	25	0	25
8295	25	0	25
8296	25	0	25
8297	25	0	25
8298	25	0	25
8299	25	0	25
8300	25	0	25
8301	25	0	25
8302	25	0	25
8303	25	0	25
8304	25	0	25
8305	25	0	25
8306	25	0	25
8307	25	0	25
8308	25	0	25
8309	25	0	25
8310	25	0	25
8311	25	0	25
8312	25	0	25
8313	25	0	25
8314	25	0	25
8315	25	0	25
8316	25	0	25
8317	25	0	25
8318	25	0	25
8319	25	0	25
8320	25	0	25
8321	25	0	25
8322	25	0	25
8323	25	0	25
8324	25	0	25
8325	25	0	25
8326	25	0	25
8327	25	0	25
8328	25	0	25
8329	25	0	25
8330	25	0	25
8331	25	0	25
8332	25	0	25
8333	25	0	25
8334	25	0	25
8335	25	0	25
8336	25	0	25
8337	25	0	25
8338	25	0	25
8339	25	0	25
8340	25	0	25
8341	25	0	25
8342	25	0	25
8343	25	0	25
8344	25	0	25
8345	25	0	25
8346	25	0	25
8347	25	0	25
8348	25	0	25
8349	25	0	25
8350	25	0	25
8351	25	0	25
8352	25	0	25
8353	25	0	25
8354	25	0	25
8355	25	0	25
8356	25	0	25
8357	25	0	25
8358	25	0	25
8359	25	0	25
8360	25	0	25
8361	25	0	25
8362	25	0	25
8363	25	0	25
8364	25	0	25
8365	25	0	25
8366	25	0	25
8367	25	0	25
8368	25	0	25
8369	25	0	25
8370	25	0	25
8371	25	0	25
8372	25	0	25
8373	25	0	25
8374	25	0	25
8375	25	0	25
8376	25	0	25
8377	25	0	25
8378	25	0	25
8379	25	0	25
8380	25	0	25
8381	25	0	25
8382	25	0	25
8383	25	0	25
8384	25	0	25
8385	25	0	25
8386	25	0	25
8387	25	0	25
8388	25	0	25
8389	25	0	25
8390	25	0	25
8391	25	0	25
8392	25	0	25
8393	25	0	25
8394	25	0	25
8395	25	0	25
8396	25	0	25
8397	25	0	25
8398	25	0	25
8399	25	0	25
8400	25	0	25
8401	25	0	25
8402	25	0	25
8403	25	0	25
8404	25	0	25
8405	25	0	25
8406	25	0	25
8407	25	0	25
8408	25	0	25
8409	25	0	25
8410	25	0	25
8411	25	0	25
8412	25	0	25
8413	25	0	25
8414	25	0	25
8415	25	0	25
8416	25	0	25
8417	25	0	25
8418	25	0	25
8419	25	0	25
8420	25	0	25
8421	25	0	25
8422	25	0	25
8423	25	0	25
8424	25	0	25
8425	25	0	25
8426	25	0	25
8427	25	0	25
8428	25	0	25
8429	25	0	25
8430	25	0	25
8431	25	0	25
8432	25	0	25
8433	25	0	25
8434	25	0	25
8435	25	0	25
8436	25	0	25
8437	25	0	25
8438	25	0	25
8439	25	0	25
8440	25	0	25
8441	25	0	25
8442	25	0	25
8443	25	0	25
8444	25	0	25
8445	25	0	25
8446	25	0	25
8447	25	0	25
8448	25	0	25
8449	25	0	25
8450	25	0	25
8451	25	0	25
8452	25	0	25
8453	25	0	25
8454	25	0	25
8455	25	0	25
8456	25	0	25
8457	25	0	25
8458	25	0	25
8459	25	0	25
8460	25	0	25
8461	25	0	25
8462	25	0	25
8463	25	0	25
8464	25	0	25
8465	25	0	25
8466	25	0	25
8467	25	0	25
8468	25	0	25
8469	25	0	25
8470	25	0	25
8471	25	0	25
8472	25	0	25
8473	25	0	25
8474	25	0	25
8475	25	0	25
8476	25	0	25
8477	25	0	25
8478	25	0	25
8479	25	0	25
8480	25	0	25
8481	25	0	25
8482	25	0	25
8483	25	0	25
8484	25	0	25
8485	25	0	25
8486	25	0	25
8487	25	0	25
8488	25	0	25
8489	25	0	25
8490	25	0	25
8491	25	0	25
8492	25	0	25
8493	25	0	25
8494	25	0	25
8495	25	0	25
8496	25	0	25
8497	25	0	25
8498	25	0	25
8499	25	0	25
8500	25	0	25
8501	25	0	25
8502	25	0	25
8503	25	0	25
8504	25	0	25
8505	25	0	25
8506	25	0	25
8507	25	0	25
8508	25	0	25
8509	25	0	25
8510	25	0	25
8511	25	0	25
8512	25	0	25
8513	25	0	25
8514	25	0	25
8515	25	0	25
8516	25	0	25
8517	25	0	25
8518	25	0	25
8519	25	0	25
8520	25	0	25
8521	25	0	25
8522	25	0	25
8523	25	0	25
8524	25	0	25
8525	25	0	25
8526	25	0	25
8527	25	0	25
8528	25	0	25
8529	25	0	25
8530	25	0	25
8531	25	0	25
8532	25	0	25
8533	25	0	25
8534	25	0	25
8535	25	0	25
8536	25	0	25
8537	25	0	25
8538	25	0	25
8539	25	0	25
8540	25	0	25
8541	25	0	25
8542	25	0	25
8543	25	0	25
8544	25	0	25
8545	25	0	25
8546	25	0	25
8547	25	0	25
8548	25	0	25
8549	25	0	25
8550	25	0	25
8551	25	0	25
8552	25	0	25
8553	25	0	25
8554	25	0	25
8555	25	0	25
8556	25	0	25
8557	25	0	25
8558	25	0	25
8559	25	0	25
8560	25	0	25
8561	25	0	25
8562	25	0	25
8563	25	0	25
8564	25	0	25
8565	25	0	25
8566	25	0	25
8567	25	0	25
8568	25	0	25
8569	25	0	25
8570	25	0	25
8571	25	0	25
8572	25	0	25
8573	25	0	25
8574	25	0	25
8575	25	0	25
8576	25	0	25
8577	25	0	25
8578	25	0	25
8579	25	0	25
8580	25	0	25
8581	25	0	25
8582	25	0	25
8583	25	0	25
8584	25	0	25
8585	25	0	25
8586	25	0	25
8587	25	0	25
8588	25	0	25
8589	25	0	25
8590	25	0	25
8591	25	0	25
8592	25	0	25
8593	25	0	25
8594	25	0	25
8595	25	0	25
8596	25	0	25
8597	25	0	25
8598	25	0	25
8599	25	0	25
8600	25	0	25
8601	25	0	25
8602	25	0	25
8603	25	0	25
8604	25	0	25
8605	25	0	25
8606	25	0	25
8607	25	0	25
8608	25	0	25
8609	25	0	25
8610	25	0	25
8611	25	0	25
8612	25	0	25
8613	25	0	25
8614	25	0	25
8615	25	0	25
8616	25	0	25
8617	25	0	25
8618	25	0	25
8619	25	0	25
8620	25	0	25
8621	25	0	25
8622	25	0	25
8623	25	0	25
8624	25	0	25
8625	25	0	25
8626	25	0	25
8627	25	0	25
8628	25	0	25
8629	25	0	25
8630	25	0	25
8631	25	0	25
8632	25	0	25
8633	25	0	25
8634	25	0	25
8635	25	0	25
8636	25	0	25
8637	25	0	25
8638	25	0	25
8639	25	0	25
8640	25	0	25
8641	25	0	25
8642	25	0	25
8643	25	0	25
8644	25	0	25
8645	25	0	25
8646	25	0	25
8647	25	0	25
8648	25	0	25
8649	25	0	25
8650	25	0	25
8651	25	0	25
8652	25	0	25
8653	25	0	25
8654	25	0	25
8655	25	0	25
8656	25	0	25
8657	25	0	25
8658	25	0	25
8659	25	0	25
8660	25	0	25
8661	25	0	25
8662	25	0	25
8663	25	0	25
8664	25	0	25
8665	25	0	25
8666	25	0	25
8667	25	0	25
8668	25	0	25
8669	25	0	25
8670	25	0	25
8671	25	0	25
8672	25	0	25
8673	25	0	25
8674	25	0	25
8675	25	0	25
8676	25	0	25
8677	25	0	25
8678	25	0	25
8679	25	0	25
8680	25	0	25
8681	25	0	25
8682	25	0	25
8683	25	0	25
8684	25	0	25
8685	25	0	25
8686	25	0	25
8687	25	0	25
8688	25	0	25
8689	25	0	25
8690	25	0	25
8691	25	0	25
8692	25	0	25
8693	25	0	25
8694	25	0	25
8695	25	0	25
8696	25	0	25
8697	25	0	25
8698	25	0	25
8699	25	0	25
8700	25	0	25
8701	25	0	25
8702	25	0	25
8703	25	0	25
8704	25	0	25
8705	25	0	25
8706	25	0	25
8707	25	0	25
8708	25	0	25
8709	25	0	25
8710	25	0	25
8711	25	0	25
8712	25	0	25
8713	25	0	25
8714	25	0	25
8715	25	0	25
8716	25	0	25
8717	25	0	25
8718	25	0	25
8719	25	0	25
8720	25	0	25
8721	25	0	25
8722	25	0	25
8723	25	0	25
8724	25	0	25
8725	25	0	25
8726	25	0	25
8727	25	0	25
8728	25	0	25
8729	25	0	25
8730	25	0	25
8731	25	0	25
8732	25	0	25
8733	25	0	25
8734	25	0	25
8735	25	0	25
8736	25	0	25
8737	25	0	25
8738	25	0	25
8739	25	0	25
8740	25	0	25
8741	25	0	25
8742	25	0	25
8743	25	0	25
8744	25	0	25
8745	25	0	25
8746	25	0	25
8747	25	0	25
8748	25	0	25
8749	25	0	25
8750	25	0	25
8751	25	0	25
8752	25	0	25
8753	25	0	25
8754	25	0	25
8755	25	0	25
8756	25	0	25
8757	25	0	25
8758	25	0	25
8759	25	0	25
8760	25	0	25
8761	25	0	25
8762	25	0	25
8763	25	0	25
8764	25	0	25
8765	25	0	25
8766	25	0	25
8767	25	0	25
8768	25	0	25
8769	25	0	25
8770	25	0	25
8771	25	0	25
8772	25	0	25
8773	25	0	25
8774	25	0	25
8775	25	0	25
8776	25	0	25
8777	25	0	25
8778	25	0	25
8779	25	0	25
8780	25	0	25
8781	25	0	25
8782	25	0	25
8783	25	0	25
8784	25	0	25
8785	25	0	25
8786	25	0	25
8787	25	0	25
8788	25	0	25
8789	25	0	25
8790	25	0	25
8791	25	0	25
8792	25	0	25
8793	25	0	25
8794	25	0	25
8795	25	0	25
8796	25	0	25
8797	25	0	25
8798	25	0	25
8799	25	0	25
8800	25	0	25
8801	25	0	25
8802	25	0	25
8803	25	0	25
8804	25	0	25
8805	25	0	25
8806	25	0	25
8807	25	0	25
8808	25	0	25
8809	25	0	25
8810	25	0	25
8811	25	0	25
8812	25	0	25
8813	25	0	25
8814	25	0	25
8815	25	0	25
8816	25	0	25
8817	25	0	25
8818	25	0	25
8819	25	0	25
8820	25	0	25
8821	25	0	25
8822	25	0	25
8823	25	0	25
8824	25	0	25
8825	25	0	25
8826	25	0	25
8827	25	0	25
8828	25	0	25
8829	25	0	25
8830	25	0	25
8831	25	0	25
8832	25	0	25
8833	25	0	25
8834	25	0	25
8835	25	0	25
8836	25	0	25
8837	25	0	25
8838	25	0	25
8839	25	0	25
8840	25	0	25
8841	25	0	25
8842	25	0	25
8843	25	0	25
8844	25	0	25
8845	25	0	25
8846	25	0	25
8847	25	0	25
8848	25	0	25
8849	25	0	25
8850	25	0	25
8851	25	0	25
8852	25	0	25
8853	25	0	25
8854	25	0	25
8855	25	0	25
8856	25	0	25
8857	25	0	25
8858	25	0	25
8859	25	0	25
8860	25	0	25
8861	25	0	25
8862	25	0	25
8863	25	0	25
8864	25	0	25
8865	25	0	25
8866	25	0	25
8867	25	0	25
8868	25	0	25
8869	25	0	25
8870	25	0	25
8871	25	0	25
8872	25	0	25
8873	25	0	25
8874	25	0	25
8875	25	0	25
8876	25	0	25
8877	25	0	25
8878	25	0	25
8879	25	0	25
8880	25	0	25
8881	25	0	25
8882	25	0	25
8883	25	0	25
8884	25	0	25
8885	25	0	25
8886	25	0	25
8887	25	0	25
8888	25	0	25
8889	25	0	25
8890	25	0	25
8891	25	0	25
8892	25	0	25
8893	25	0	25
8894	25	0	25
8895	25	0	25
8896	25	0	25
8897	25	0	25
8898	25	0	25
8899	25	0	25
8900	25	0	25
8901	25	0	25
8902	25	0	25
8903	25	0	25
8904	25	0	25
8905	25	0	25
8906	25	0	25
8907	25	0	25
8908	25	0	25
8909	25	0	25
8910	25	0	25
8911	25	0	25
8912	25	0	25
8913	25	0	25
8914	25	0	25
8915	25	0	25
8916	25	0	25
8917	25	0	25
8918	25	0	25
8919	25	0	25
8920	25	0	25
8921	25	0	25
8922	25	0	25
8923	25	0	25
8924	25	0	25
8925	25	0	25
8926	25	0	25
8927	25	0	25
8928	25	0	25
8929	25	0	25
8930	25	0	25
8931	25	0	25
8932	25	0	25
8933	25	0	25
8934	25	0	25
8935	25	0	25
8936	25	0	25
8937	25	0	25
8938	25	0	25
8939	25	0	25
8940	25	0	25
8941	25	0	25
8942	25	0	25
8943	25	0	25
8944	25	0	25
8945	25	0	25
8946	25	0	25
8947	25	0	25
8948	25	0	25
8949	25	0	25
8950	25	0	25
8951	25	0	25
8952	25	0	25
8953	25	0	25
8954	25	0	25
8955	25	0	25
8956	25	0	25
8957	25	0	25
8958	25	0	25
8959	25	0	25
8960	25	0	25
8961	25	0	25
8962	25	0	25
8963	25	0	25
8964	25	0	25
8965	25	0	25
8966	25	0	25
8967	25	0	25
8968	25	0	25
8969	25	0	25
8970	25	0	25
8971	25	0	25
8972	25	0	25
8973	25	0	25
8974	25	0	25
8975	25	0	25
8976	25	0	25
8977	25	0	25
8978	25	0	25
8979	25	0	25
8980	25	0	25
8981	25	0	25
8982	25	0	25
8983	25	0	25
8984	25	0	25
8985	25	0	25
8986	25	0	25
8987	25	0	25
8988	25	0	25
8989	25	0	25
8990	25	0	25
8991	25	0	25
8992	25	0	25
8993	25	0	25
8994	25	0	25
8995	25	0	25
8996	25	0	25
8997	25	0	25
8998	25	0	25
8999	25	0	25
9000	25	0	25
9001	25	0	25
9002	25	0	25
9003	25	0	25
9004	25	0	25
9005	25	0	25
9006	25	0	25
9007	25	0	25
9008	25	0	25
9009	25	0	25
9010	25	0	25
9011	25	0	25
9012	25	0	25
9013	25	0	25
9014	25	0	25
9015	25	0	25
9016	25	0	25
9017	25	0	25
9018	25	0	25
9019	25	0	25
9020	25	0	25
9021	25	0	25
9022	25	0	25
9023	25	0	25
9024	25	0	25
9025	25	0	25
9026	25	0	25
9027	25	0	25
9028	25	0	25
9029	25	0	25
9030	25	0	25
9031	25	0	25
9032	25	0	25
9033	25	0	25
9034	25	0	25
9035	25	0	25
9036	25	0	25
9037	25	0	25
9038	25	0	25
9039	25	0	25
9040	25	0	25
9041	25	0	25
9042	25	0	25
9043	25	0	25
9044	25	0	25
9045	25	0	25
9046	25	0	25
9047	25	0	25
9048	25	0	25
9049	25	0	25
9050	25	0	25
9051	25	0	25
9052	25	0	25
9053	25	0	25
9054	25	0	25
9055	25	0	25
9056	25	0	25
9057	25	0	25
9058	25	0	25
9059	25	0	25
9060	25	0	25
9061	25	0	25
9062	25	0	25
9063	25	0	25
9064	25	0	25
9065	25	0	25
9066	25	0	25
9067	25	0	25
9068	25	0	25
9069	25	0	25
9070	25	0	25
9071	25	0	25
9072	25	0	25
9073	25	0	25
9074	25	0	25
9075	25	0	25
9076	25	0	25
9077	25	0	25
9078	25	0	25
9079	25	0	25
9080	25	0	25
9081	25	0	25
9082	25	0	25
9083	25	0	25
9084	25	0	25
9085	25	0	25
9086	25	0	25
9087	25	0	25
9088	25	0	25
9089	25	0	25
9090	25	0	25
9091	25	0	25
9092	25	0	25
9093	25	0	25
9094	25	0	25
9095	25	0	25
9096	25	0	25
9097	25	0	25
9098	25	0	25
9099	25	0	25
9100	25	0	25
9101	25	0	25
9102	25	0	25
9103	25	0	25
9104	25	0	25
9105	25	0	25
9106	25	0	25
9107	25	0	25
9108	25	0	25
9109	25	0	25
9110	25	0	25
9111	25	0	25
9112	25	0	25
9113	25	0	25
9114	25	0	25
9115	25	0	25
9116	25	0	25
9117	25	0	25
9118	25	0	25
9119	25	0	25
9120	25	0	25
9121	25	0	25
9122	25	0	25
9123	25	0	25
9124	25	0	25
9125	25	0	25
9126	25	0	25
9127	25	0	25
9128	25	0	25
9129	25	0	25
9130	25	0	25
9131	25	0	25
9132	25	0	25
9133	25	0	25
9134	25	0	25
9135	25	0	25
9136	25	0	25
9137	25	0	25
9138	25	0	25
9139	25	0	25
9140	25	0	25
9141	25	0	25
9142	25	0	25
9143	25	0	25
9144	25	0	25
9145	25	0	25
9146	25	0	25
9147	25	0	25
9148	25	0	25
9149	25	0	25
9150	25	0	25
9151	25	0	25
9152	25	0	25
9153	25	0	25
9154	25	0	25
9155	25	0	25
9156	25	0	25
9157	25	0	25
9158	25	0	25
9159	25	0	25
9160	25	0	25
9161	25	0	25
9162	25	0	25
9163	25	0	25
9164	25	0	25
9165	25	0	25
9166	25	0	25
9167	25	0	25
9168	25	0	25
9169	25	0	25
9170	25	0	25
9171	25	0	25
9172	25	0	25
9173	25	0	25
9174	25	0	25
9175	25	0	25
9176	25	0	25
9177	25	0	25
9178	25	0	25
9179	25	0	25
9180	25	0	25
9181	25	0	25
9182	25	0	25
9183	25	0	25
9184	25	0	25
9185	25	0	25
9186	25	0	25
9187	25	0	25
9188	25	0	25
9189	25	0	25
9190	25	0	25
9191	25	0	25
9192	25	0	25
9193	25	0	25
9194	25	0	25
9195	25	0	25
9196	25	0	25
9197	25	0	25
9198	25	0	25
9199	25	0	25
9200	25	0	25
9201	25	0	25
9202	25	0	25
9203	25	0	25
9204	25	0	25
9205	25	0	25
9206	25	0	25
9207	25	0	25
9208	25	0	25
9209	25	0	25
9210	25	0	25
9211	25	0	25
9212	25	0	25
9213	25	0	25
9214	25	0	25
9215	25	0	25
9216	25	0	25
9217	25	0	25
9218	25	0	25
9219	25	0	25
9220	25	0	25
9221	25	0	25
9222	25	0	25
9223	25	0	25
9224	25	0	25
9225	25	0	25
9226	25	0	25
9227	25	0	25
9228	25	0	25
9229	25	0	25
9230	25	0	25
9231	25	0	25
9232	25	0	25
9233	25	0	25
9234	25	0	25
9235	25	0	25
9236	25	0	25
9237	25	0	25
9238	25	0	25
9239	25	0	25
9240	25	0	25
9241	25	0	25
9242	25	0	25
9243	25	0	25
9244	25	0	25
9245	25	0	25
9246	25	0	25
9247	25	0	25
9248	25	0	25
9249	25	0	25
9250	25	0	25
9251	25	0	25
9252	25	0	25
9253	25	0	25
9254	25	0	25
9255	25	0	25
9256	25	0	25
9257	25	0	25
9258	25	0	25
9259	25	0	25
9260	25	0	25
9261	25	0	25
9262	25	0	25
9263	25	0	25
9264	25	0	25
9265	25	0	25
9266	25	0	25
9267	25	0	25
9268	25	0	25
9269	25	0	25
9270	25	0	25
9271	25	0	25
9272	25	0	25
9273	25	0	25
9274	25	0	25
9275	25	0	25
9276	25	0	25
9277	25	0	25
9278	25	0	25
9279	25	0	25
9280	25	0	25
9281	25	0	25
9282	25	0	25
9283	25	0	25
9284	25	0	25
9285	25	0	25
9286	25	0	25
9287	25	0	25
9288	25	0	25
9289	25	0	25
9290	25	0	25
9291	25	0	25
9292	25	0	25
9293	25	0	25
9294	25	0	25
9295	25	0	25
9296	25	0	25
9297	25	0	25
9298	25	0	25
9299	25	0	25
9300	25	0	25
9301	25	0	25
9302	25	0	25
9303	25	0	25
9304	25	0	25
9305	25	0	25
9306	25	0	25
9307	25	0	25
9308	25	0	25
9309	25	0	25
9310	25	0	25
9311	25	0	25
9312	25	0	25
9313	25	0	25
9314	25	0	25
9315	25	0	25
9316	25	0	25
9317	25	0	25
9318	25	0	25
9319	25	0	25
9320	25	0	25
9321	25	0	25
9322	25	0	25
9323	25	0	25
9324	25	0	25
9325	25	0	25
9326	25	0	25
9327	25	0	25
9328	25	0	25
9329	25	0	25
9330	25	0	25
9331	25	0	25
9332	25	0	25
9333	25	0	25
9334	25	0	25
9335	25	0	25
9336	25	0	25
9337	25	0	25
9338	25	0	25
9339	25	0	25
9340	25	0	25
9341	25	0	25
9342	25	0	25
9343	25	0	25
9344	25	0	25
9345	25	0	25
9346	25	0	25
9347	25	0	25
9348	25	0	25
9349	25	0	25
9350	25	0	25
9351	25	0	25
9352	25	0	25
9353	25	0	25
9354	25	0	25
9355	25	0	25
9356	25	0	25
9357	25	0	25
9358	25	0	25
9359	25	0	25
9360	25	0	25
9361	25	0	25
9362	25	0	25
9363	25	0	25
9364	25	0	25
9365	25	0	25
9366	25	0	25
9367	25	0	25
9368	25	0	25
9369	25	0	25
9370	25	0	25
9371	25	0	25
9372	25	0	25
9373	25	0	25
9374	25	0	25
9375	25	0	25
9376	25	0	25
9377	25	0	25
9378	25	0	25
9379	25	0	25
9380	25	0	25
9381	25	0	25
9382	25	0	25
9383	25	0	25
9384	25	0	25
9385	25	0	25
9386	25	0	25
9387	25	0	25
9388	25	0	25
9389	25	0	25
9390	25	0	25
9391	25	0	25
9392	25	0	25
9393	25	0	25
9394	25	0	25
9395	25	0	25
9396	25	0	25
9397	25	0	25
9398	25	0	25
9399	25	0	25
9400	25	0	25
9401	25	0	25
9402	25	0	25
9403	25	0	25
9404	25	0	25
9405	25	0	25
9406	25	0	25
9407	25	0	25
9408	25	0	25
9409	25	0	25
9410	25	0	25
9411	25	0	25
9412	25	0	25
9413	25	0	25
9414	25	0	25
9415	25	0	25
9416	25	0	25
9417	25	0	25
9418	25	0	25
9419	25	0	25
9420	25	0	25
9421	25	0	25
9422	25	0	25
9423	25	0	25
9424	25	0	25
9425	25	0	25
9426	25	0	25
9427	25	0	25
